iso3,country,name,position,start_year,end_year,status,source_scraped,source_dataset,dataset_url
HUN,Hungary,Ferenc Bartha,President / Governor,1988,1990,Histórico,http://english.mnb.hu/Engine.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
HUN,Hungary,György Surányi,President / Governor,1990,1991,Histórico,http://english.mnb.hu/Engine.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
HUN,Hungary,Ákos Bod Péter,President / Governor,1991,1995,Histórico,http://english.mnb.hu/Engine.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
HUN,Hungary,György Surányi,President / Governor,1995,2001,Histórico,http://english.mnb.hu/Engine.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
HUN,Hungary,Zsigmond Járai,President / Governor,2001,2007,Histórico,http://english.mnb.hu/Engine.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
HUN,Hungary,Andras Simor,President / Governor,2007,2013,Histórico,http://english.mnb.hu/Engine.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
HUN,Hungary,György Matolcsy,President / Governor,2013,En cargo,Actual,http://english.mnb.hu/Engine.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISL,Iceland,Jóhannes Nordal,President / Governor,1961,1993,Histórico,http://www.sedlabanki.is/?pageid=194,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISL,Iceland,Jón Sigurðsson,President / Governor,1993,1994,Histórico,http://www.sedlabanki.is/?pageid=194,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISL,Iceland,Eiríkur Guðnason,President / Governor,1994,2005,Histórico,http://www.sedlabanki.is/?pageid=194,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISL,Iceland,Svein Harald Øygard,President / Governor,2009,2009,Histórico,http://www.sedlabanki.is/?pageid=194,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISL,Iceland,Már Gudmundsson,President / Governor,2009,2019,Histórico,http://www.sedlabanki.is/?pageid=194,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISL,Iceland,Ásgeir Jónsson,President / Governor,2019,En cargo,Actual,http://www.sedlabanki.is/?pageid=194,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Lakshmi Kant Jha,President / Governor,1967,1970,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Bhaskar Namdeo Adarkar,President / Governor,1970,1970,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Sarukkai Jagannathan,President / Governor,1970,1975,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Nirmal Chandra Sen Gupta,President / Governor,1975,1975,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,K. R. Puri,President / Governor,1975,1977,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Maidavolu Narasimham,President / Governor,1977,1977,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Indraprasad Gordhanbhai Patel,President / Governor,1977,1982,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Manmohan Singh,President / Governor,1982,1985,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Amitav Ghosh,President / Governor,1985,1985,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Ram Narain Malhotra,President / Governor,1985,1990,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Sri Venkitaramanan,President / Governor,1990,1992,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Chakravarthi Rangarajan,President / Governor,1992,1997,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Bimal Jalan,President / Governor,1997,2003,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Yaga Venugopal Reddy,President / Governor,2003,2008,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Duvvuri Subbarao,President / Governor,2008,2013,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Raghuram Rajan,President / Governor,2013,2016,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Urjit Patel,President / Governor,2016,2018,Histórico,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IND,India,Shaktikanta Das,President / Governor,2018,En cargo,Actual,http://www.rbi.org.in/index.dll/12073?OpenStoryTextArea?fromdate=3/14/2000&todate=3/14/2000&s1secid=0&s2secid=0&secid=10/0/0,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,Arifin Mohamed Siregar,President / Governor,1983,1988,Histórico,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,Adrianus Mooy,President / Governor,1988,1993,Histórico,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,J. Soedradjad Djiwandono,President / Governor,1993,1998,Histórico,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,Syahril Sabirin,President / Governor,1998,2003,Histórico,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,Burhanuddin Abdullah,President / Governor,2003,2008,Histórico,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,Boediono,President / Governor,2008,2009,Histórico,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,Miranda Goeltom,President / Governor,2009,2009,Histórico,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,Darmin Nasution,President / Governor,2009,2010,Histórico,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,Darmin Nasution,President / Governor,2010,2013,Histórico,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,Agus Dermawan Wintarto Martowardojo,President / Governor,2013,2018,Histórico,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IDN,Indonesia,Perry Warjiyo,President / Governor,2018,En cargo,Actual,http://www.bi.go.id/en/tentang-bi/dewan-gubernur/Contents/agus.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Mehdi Samiei,President / Governor,1970,1971,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Mohammad Yeganeh,President / Governor,1973,1975,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Hassan-Ali Mehran,President / Governor,1975,1978,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Yousef Khoshkish,President / Governor,1978,1979,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Mahammad-Ali Molavi,President / Governor,1979,1979,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Alireza Nowbari,President / Governor,1979,1981,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Mohsen Nourbakhsh,President / Governor,1981,1986,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Majid Ghasemi,President / Governor,1986,1989,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Mohammad-Hossain Adeli,President / Governor,1989,1994,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Mohsen Nourbakhsh,President / Governor,1994,2003,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Ebrahim Sheibany,President / Governor,2003,2007,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Tahmasb Mazaheri,President / Governor,2007,2008,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Mahmoud Bahmani,President / Governor,2008,2013,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Valiollah Seif,President / Governor,2013,2018,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Abdolnaser Hemmati,President / Governor,2018,2021,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Akbar Komijani,President / Governor,2021,2021,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Ali Salehabadi,President / Governor,2021,2022,Histórico,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRN,"Iran, Islamic Rep.",Mohammad Reza Farzin,President / Governor,2022,En cargo,Actual,http://www.cbi.ir/default_en.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Abdulhassan Zalzalah,President / Governor,1968,1973,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Fawzi al-Qaisi,President / Governor,1973,1975,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Ahmed Abdullbaqy,President / Governor,1975,1976,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Salah al-Din al-Sheikhli,President / Governor,1976,1976,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Fakhri Kadouri,President / Governor,1976,1978,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Ezz al-Din Mohamed Saleem al-Bahrani,President / Governor,1978,1979,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Hassan Tawfiq Al-Najafi,President / Governor,1979,1984,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Hikmat Mizban Ibrahim,President / Governor,1984,1987,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Subhi Nadhem Frankool,President / Governor,1989,1991,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Tariq Taleb al-Takmachi,President / Governor,1991,1994,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Essam Rasheed Howaish,President / Governor,1994,2003,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Sinan Al Shabibi,President / Governor,2003,2012,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Abdulbasit Turki,President / Governor,2012,2014,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Ali Mohsen al-Alaq,President / Governor,2014,2020,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Mustafa Ghalib Mukheef,President / Governor,2020,2023,Histórico,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRQ,Iraq,Ali Mohsen Ismail Al-Alaq,President / Governor,2023,En cargo,Actual,http://www.cbi.iq/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRL,Ireland,Thomas K. Whitaker,President / Governor,1969,1976,Histórico,http://www.centralbank.ie/about-us/Pages/OrganisationalStructure.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRL,Ireland,Charles H. Murray,President / Governor,1976,1981,Histórico,http://www.centralbank.ie/about-us/Pages/OrganisationalStructure.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRL,Ireland,Tomas O'Cofaigh,President / Governor,1981,1987,Histórico,http://www.centralbank.ie/about-us/Pages/OrganisationalStructure.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRL,Ireland,Maurice F. Doyle,President / Governor,1987,1994,Histórico,http://www.centralbank.ie/about-us/Pages/OrganisationalStructure.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRL,Ireland,Maurice O'Connell,President / Governor,1994,2002,Histórico,http://www.centralbank.ie/about-us/Pages/OrganisationalStructure.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRL,Ireland,John Hurley,President / Governor,2002,2009,Histórico,http://www.centralbank.ie/about-us/Pages/OrganisationalStructure.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRL,Ireland,Patrick Honohan,President / Governor,2009,2015,Histórico,http://www.centralbank.ie/about-us/Pages/OrganisationalStructure.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRL,Ireland,Philip Lane,President / Governor,2015,2019,Histórico,http://www.centralbank.ie/about-us/Pages/OrganisationalStructure.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
IRL,Ireland,Gabriel Makhlouf,President / Governor,2019,En cargo,Actual,http://www.centralbank.ie/about-us/Pages/OrganisationalStructure.aspx,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISR,Israel,David Horowitz,President / Governor,1954,1971,Histórico,http://www.bankisrael.gov.il/abeng/nag_now.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISR,Israel,Moshe Sanbar,President / Governor,1971,1976,Histórico,http://www.bankisrael.gov.il/abeng/nag_now.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISR,Israel,Arnon Gafny,President / Governor,1976,1981,Histórico,http://www.bankisrael.gov.il/abeng/nag_now.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISR,Israel,Moshe Mandelbaum,President / Governor,1982,1986,Histórico,http://www.bankisrael.gov.il/abeng/nag_now.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISR,Israel,Michael Bruno,President / Governor,1986,1991,Histórico,http://www.bankisrael.gov.il/abeng/nag_now.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISR,Israel,Jacob Frenkel,President / Governor,1991,2000,Histórico,http://www.bankisrael.gov.il/abeng/nag_now.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISR,Israel,David Klein,President / Governor,2000,2005,Histórico,http://www.bankisrael.gov.il/abeng/nag_now.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISR,Israel,Stanley Fischer,President / Governor,2005,2013,Histórico,http://www.bankisrael.gov.il/abeng/nag_now.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISR,Israel,Karnit Flug,President / Governor,2013,2018,Histórico,http://www.bankisrael.gov.il/abeng/nag_now.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ISR,Israel,Amir Yaron,President / Governor,2018,En cargo,Actual,http://www.bankisrael.gov.il/abeng/nag_now.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ITA,Italy,Guido Carli,President / Governor,1960,1975,Histórico,http://www.bancaditalia.it/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ITA,Italy,Paolo Baffi,President / Governor,1975,1979,Histórico,http://www.bancaditalia.it/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ITA,Italy,Carlo Azeglio Ciampi,President / Governor,1979,1993,Histórico,http://www.bancaditalia.it/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ITA,Italy,Antonio Fazio,President / Governor,1993,2005,Histórico,http://www.bancaditalia.it/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ITA,Italy,Mario Draghi,President / Governor,2005,2011,Histórico,http://www.bancaditalia.it/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
ITA,Italy,Ignazio Visco,President / Governor,2011,En cargo,Actual,http://www.bancaditalia.it/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,George Arthur Brown (first term),President / Governor,1967,1977,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,W. J. Wilson,President / Governor,1977,1977,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,Herbert Samuel Walker,President / Governor,1977,1981,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,Owen Jefferson,President / Governor,1981,1982,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,Horace George Barber,President / Governor,1983,1985,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,Headley Brown,President / Governor,1985,1989,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,Owen Jefferson,President / Governor,1989,1989,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,George Arthur Brown,President / Governor,1989,1992,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,Roderick Rainford,President / Governor,1992,1993,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,Jacques Bussieres,President / Governor,1993,1996,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,Derick Latibeaudiere,President / Governor,1996,2009,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,Brian Wynter,President / Governor,2009,2019,Histórico,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JAM,Jamaica,Richard Owen Byles,President / Governor,2019,En cargo,Actual,http://www.boj.org.jm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JPN,Japan,Tadashi Sasaki,President / Governor,1969,1974,Histórico,http://www.boj.or.jp/en/about/about_f.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
JPN,Japan,Teiichiro Morinaga,President / Governor,1974,1979,Histórico,http://www.boj.or.jp/en/about/about_f.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
