country;central_bank_name;name;position;start_year;end_year;source_dataset;source_method;source_page;source_detail
Denmark;Bank of Denmark;Ole Hansen (politician);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Denmark;Governors of the Bank of Denmark
Denmark;Bank of Denmark;Peter Georg Bang;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Denmark;Governors of the Bank of Denmark
Denmark;Bank of Denmark;Signe Krogstrup;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Denmark;Governors of the Bank of Denmark
Denmark;Bank of Denmark;Wilhelm Sponneck;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Denmark;Governors of the Bank of Denmark
Dominican Republic;Central Bank of the Dominican Republic;Bernardo Vega;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_the_Dominican_Republic;Governors of the Central Bank of the Dominican Republic
Dominican Republic;Central Bank of the Dominican Republic;Guillermo Caram Herrera;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_the_Dominican_Republic;Governors of the Central Bank of the Dominican Republic
Dominican Republic;Central Bank of the Dominican Republic;Héctor Valdez Albizu;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_the_Dominican_Republic;Governors of the Central Bank of the Dominican Republic
Dominican Republic;Central Bank of the Dominican Republic;Mario Read Vittini;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_the_Dominican_Republic;Governors of the Central Bank of the Dominican Republic
Egypt;Central Bank of Egypt;Elwin Palmer;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Egypt;Governors of the Central Bank of Egypt
Egypt;Central Bank of Egypt;Farouk El Okdah;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Egypt;Governors of the Central Bank of Egypt
Egypt;Central Bank of Egypt;Frederick Leith-Ross;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Egypt;Governors of the Central Bank of Egypt
Egypt;Central Bank of Egypt;Hassan Abdullah;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Egypt;Governors of the Central Bank of Egypt
Estonia;Bank of Estonia;Andres Lipstok;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Estonia;Bank of Estonia;Ardo Hansson;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Estonia;Bank of Estonia;Christian Kaarna;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Estonia;Bank of Estonia;Eduard Aule;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Estonia;Bank of Estonia;Jüri Jaakson;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Estonia;Bank of Estonia;Leo Sepp;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Estonia;Bank of Estonia;Madis Müller;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Estonia;Bank of Estonia;Mihkel Pung;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Estonia;Bank of Estonia;Rein Otsason;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Estonia;Bank of Estonia;Siim Kallas;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Estonia;Bank of Estonia;Vahur Kraft;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Bank_of_Estonia;Chairmen of the Bank of Estonia
Eswatini;Central Bank of Eswatini;Majozi Sithole;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Central_Bank_of_Eswatini;Governors of Central Bank of Eswatini
Eswatini;Central Bank of Eswatini;Martin Dlamini;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Central_Bank_of_Eswatini;Governors of Central Bank of Eswatini
Ethiopia;National Bank of Ethiopia;Eyob Tekalign;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_National_Bank_of_Ethiopia;Governors of National Bank of Ethiopia
Ethiopia;National Bank of Ethiopia;George Blowers;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_National_Bank_of_Ethiopia;Governors of National Bank of Ethiopia
Ethiopia;National Bank of Ethiopia;George Rea;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_National_Bank_of_Ethiopia;Governors of National Bank of Ethiopia
Ethiopia;National Bank of Ethiopia;Mamo Mihretu;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_National_Bank_of_Ethiopia;Governors of National Bank of Ethiopia
Ethiopia;National Bank of Ethiopia;Teklewold Atnafu;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_National_Bank_of_Ethiopia;Governors of National Bank of Ethiopia
Fiji;Reserve Bank of Fiji;Jone Kubuabola;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Fiji;Governors of the Reserve Bank of Fiji
Fiji;Reserve Bank of Fiji;Savenaca Siwatibau;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Fiji;Governors of the Reserve Bank of Fiji
Finland;Bank of Finland;Ahti Karjalainen;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;August Ramsay;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Erkki Liikanen;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Johan Wilhelm Rangell;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Klaus Waris;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Matti Vanhala;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Mauno Koivisto;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Olli Rehn;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Otto Stenroth;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Rainer von Fieandt;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Risto Ryti;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Rolf Kullberg;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Sakari Tuomioja;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Sirkka Hämäläinen;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
Finland;Bank of Finland;Theodor Wegelius;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Finland;Governors of the Bank of Finland
France;Banque de France;Adolphe Vuitry;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Antoine Maurice Apollinaire d'Argout;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Charles Le Bègue de Germiny;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Christian Noyer;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Emmanuel Crétet;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Emmanuel Monick;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;François Villeroy de Galhau;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Governor of the Bank of France;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Gustave Rouland;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Jacques Laffitte;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Jacques de Larosière;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Jean-Claude Trichet;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Martin-Michel-Charles Gaudin;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Michel Camdessus;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Pierre Magnin;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
France;Banque de France;Émile Moreau (banker);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Banque_de_France;Governors of the Banque de France
Gambia;Central Bank of The Gambia;Famara Jatta;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_The_Gambia;Governors of the Central Bank of The Gambia
Georgia;National Bank of Georgia;David Amaglobeli;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_National_Bank_of_Georgia;Presidents of the National Bank of Georgia
Georgia;National Bank of Georgia;Giorgi Kadagidze;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_National_Bank_of_Georgia;Presidents of the National Bank of Georgia
Georgia;National Bank of Georgia;Koba Gvenetadze;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_National_Bank_of_Georgia;Presidents of the National Bank of Georgia
Georgia;National Bank of Georgia;Roman Gotsiridze;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_National_Bank_of_Georgia;Presidents of the National Bank of Georgia
Germany;Deutsche Bundesbank;Axel A. Weber;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Germany;Deutsche Bundesbank;Ernst Welteke;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Germany;Deutsche Bundesbank;Hans Tietmeyer;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Germany;Deutsche Bundesbank;Helmut Schlesinger;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Germany;Deutsche Bundesbank;Jens Weidmann;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Germany;Deutsche Bundesbank;Joachim Nagel;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Germany;Deutsche Bundesbank;Jürgen Stark;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Germany;Deutsche Bundesbank;Karl Blessing;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Germany;Deutsche Bundesbank;Karl Klasen;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Germany;Deutsche Bundesbank;Karl Otto Pöhl;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Germany;Deutsche Bundesbank;Otmar Emminger;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Deutsche_Bundesbank;Presidents of the Deutsche Bundesbank
Ghana;Bank of Ghana;Albert Adomakoh;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Alex. E.K. Ashiabor;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Alfred Eggleston;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Amon Nikoi;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Ernest Addison;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;G.K. Agama;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Hubert Kessels;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;J. H. Frimpong-Ansah;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;J. S. Addo;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Johnson Pandit Asiama;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Kofi Wampah;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Kwabena Duffuor;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Kwesi Amissah-Arthur;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Maxwell Opoku-Afari;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Nashiru Issahaku;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;Paul Acquah;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Ghana;Bank of Ghana;W. M. Q. Halm;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bank_of_Ghana;Governors of Bank of Ghana
Greece;Bank of Greece;Alexandros Diomidis;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Greece;Governors of the Bank of Greece
Greece;Bank of Greece;Efthymios Christodoulou;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Greece;Governors of the Bank of Greece
Greece;Bank of Greece;Emmanouil Tsouderos;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Greece;Governors of the Bank of Greece
Greece;Bank of Greece;George Provopoulos;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Greece;Governors of the Bank of Greece
Greece;Bank of Greece;Gerasimos Arsenis;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Greece;Governors of the Bank of Greece
Greece;Bank of Greece;Ioannis Drosopoulos;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Greece;Governors of the Bank of Greece
Greece;Bank of Greece;Lucas Papademos;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Greece;Governors of the Bank of Greece
Greece;Bank of Greece;Xenophon Zolotas;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Greece;Governors of the Bank of Greece
Greece;Bank of Greece;Yannis Stournaras;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Greece;Governors of the Bank of Greece
Guatemala;Bank of Guatemala;Julio Suárez;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Bank_of_Guatemala;Presidents of the Bank of Guatemala
Guinea;Central Bank of Guinea;Balla Camara;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Guinea;Governors of the Central Bank of Guinea
Guinea;Central Bank of Guinea;Kerfalla Yansané;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Guinea;Governors of the Central Bank of Guinea
Guinea;Central Bank of Guinea;Moussa Diakité (politician);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Guinea;Governors of the Central Bank of Guinea
Guinea;Central Bank of Guinea;Ousmane Baldé;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Guinea;Governors of the Central Bank of Guinea
Guyana;Bank of Guyana;Lawrence Williams (banker);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Guyana;Governors of the Bank of Guyana
Haiti;Bank of the Republic of Haiti;Bonivert Claude;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_the_Republic_of_Haiti;Governors of the Bank of the Republic of Haiti
Haiti;Bank of the Republic of Haiti;Fritz Jean;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_the_Republic_of_Haiti;Governors of the Bank of the Republic of Haiti
Haiti;Bank of the Republic of Haiti;Leslie Delatour;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_the_Republic_of_Haiti;Governors of the Bank of the Republic of Haiti
Honduras;Central Bank of Honduras;Gabriela Núñez;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Honduras;Presidents of the Central Bank of Honduras
Honduras;Central Bank of Honduras;Marlon Tábora Muñoz;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Honduras;Presidents of the Central Bank of Honduras
Honduras;Central Bank of Honduras;Ramón Villeda Bermúdez;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Honduras;Presidents of the Central Bank of Honduras
Honduras;Central Bank of Honduras;Rebeca Santos;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Honduras;Presidents of the Central Bank of Honduras
Honduras;Central Bank of Honduras;Ricardo Maduro;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Honduras;Presidents of the Central Bank of Honduras
Honduras;Central Bank of Honduras;Sandra Midence;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Honduras;Presidents of the Central Bank of Honduras
Hungary;Hungarian National Bank;Andor László;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;András Simor;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;Béla Imrédy;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;Béla Sulyok;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;Dénes Szántó;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;Ferenc Bartha;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;György Matolcsy;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;György Surányi;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;Imre Oltványi;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;László Háy;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;Mátyás Tímár;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;Péter Ákos Bod;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;Sándor Popovics;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Hungary;Hungarian National Bank;Zsigmond Járai;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Hungarian_National_Bank;Governors of the Hungarian National Bank
Iceland;Central Bank of Iceland;Birgir Ísleifur Gunnarsson;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
Iceland;Central Bank of Iceland;Davíð Oddsson;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
Iceland;Central Bank of Iceland;Finnur Ingólfsson;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
Iceland;Central Bank of Iceland;Geir Hallgrímsson;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
Iceland;Central Bank of Iceland;Jón Sigurðsson (politician, born 1941);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
Iceland;Central Bank of Iceland;Jón Sigurðsson (politician, born 1946);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
Iceland;Central Bank of Iceland;Már Guðmundsson;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
Iceland;Central Bank of Iceland;Steingrímur Hermannsson;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
Iceland;Central Bank of Iceland;Svein Harald Øygard;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
Iceland;Central Bank of Iceland;Tómas Árnason;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
Iceland;Central Bank of Iceland;Ásgeir Jónsson;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Iceland;Governors of the Central Bank of Iceland
