iso3,name
LSO,Mr. E. M. Matekane
LSO,Retselisitsoe Matlanyane
LSO,Stefan Schönberg
LSO,Stephen Mustapha Swaray
LTU,Asta Kuniyoshi
LTU,Audrius Misevicius
LTU,Bronius Povilaitis
LTU,Darius Petrauskas
LTU,Evaldas Ruzgys
LTU,Gediminas Šimkus
LTU,Ingrida Simonyte
LTU,Julita Varanauskienė
LTU,Juozas Paknys
LTU,Juozas Tūbelis
LTU,Kazys Ratkevicius
LTU,Marius Jurgilas
LTU,Marius Skuodis
LTU,Raimondas Kuodis
LTU,Ramune Vilija Zabulienè
LTU,Reinoldijus Sarkinas
LTU,Romualdas Visokavicius
LTU,Simonas Krpta
LTU,Tomas Garbaravicius
LTU,Vaida Markevičienė
LTU,Vaidievutis Geralavicius
LTU,Vilius Baldisis
LTU,Vitas Vasiliauskas
LTU,Vladas Jurgutis
LTU,Vladas Stašinskas
LUX,Aline Muller
LUX,Andree Billon
LUX,Betty Fontaine
LUX,Claude Zimmer
LUX,Gaston Reinesch
LUX,Jacques Poos
LUX,Jean Hamilius
LUX,Mathias Hinterscheid
LUX,Michel Wurth
LUX,Michèle Detaille
LUX,Nadia Manzari
LUX,Nicolas Weber
LUX,Pierre Beck
LUX,Pierre Jaans
LUX,Pit Hentgen
LUX,Raymond Kirsch
LUX,Roland Weyland
LUX,Romain Schintgen
LUX,Serge Kolb
LUX,Yves Mersch
LUX,Yves Nosbusch
LVA,Andris Ruselis
LVA,Arturs Graudins
LVA,Edvards Kusners
LVA,Einars Repše
LVA,Ilmars Rimsevics
LVA,Leonids Gricenko
LVA,Martins Kazaks
LVA,Pavils Sakss
LVA,Valentina Zeile
LVA,Varis Zarins
LVA,Zoja Razmusa
MAC,Anselmo Teng
MAC,Benjamin San
MAC,Esther Lei Ho Ian
MAC,Maria Luísa Man
MAC,Rufino Ramos
MAC,Simon Vong Sin Man
MAC,Teng Lin Seng
MAC,Wan Sin Long
MAR,Abdelaziz Meziane Belfquih
MAR,Abdellatif Jouahri
MAR,Abdellatif Loudyi
MAR,Abderrahim Bouazza
MAR,André Azoulay
MAR,Aziz Akhannouch
MAR,Bel Mehdi
MAR,Bennani
MAR,Driss Slaoui
MAR,El Hassan Benabderrazik
MAR,Faouzia Zaaboul
MAR,M'Hamed Zeghari
MAR,Meriem Bensalah Chaqroun
MAR,Mohamed Saad Hassar
MAR,Mustapha Moussaoui
MAR,Othmane Demnati
MAR,Seqat
MAR,Taïb Skalli
MAR,Zouhair Chorfi
MDA,Anca Dragu
MDA,Dorin Dragutanu
MDA,Emma Tabirta
MDA,Leonid Talmacis
MDA,Marin Molosag
MDA,Octavian Armașu
MDA,Sergiu Cioclea
MDG,Aivo Andrianarivelo
MDG,Blandin Razafimanjato
MDG,Frederic Rasamoely (reapp for 1 year)
MDG,FréDéRic Rasamoely
MDG,Gaston Edouard Ravelojaona (reapp. 2x)
MDG,Guy Ratovondrahona
MDG,Henri Rabarijohn
MDG,Leon Maxime Rajaobelina
MDG,Raoul Joelson Ravelomanana
MDG,Rasolofondraibe Alain Herve
MDG,Richard Randriamaholy
MDG,Vonimanitra Razafimbelo
MDV,Abdulla Ghiyas Riyaaz
MDV,Abdulla Jihaad
MDV,Abdulla Jihad
MDV,Ahmed Munawar
MDV,Ahmed Naseer
MDV,Aishath Zahira
MDV,Ali Hashim
MDV,Arif Hilmy
MDV,Dr. Azeema Adam
MDV,Ibrahim Mohamed Solih
MDV,Ibrahim Shafeeg
MDV,Maumoon A.Gayoom
MDV,Mohamed Jaleel
MDV,Mohamed Saeed
MDV,Neeza Imad
MDV,Qasim Ibrahim
MEX,* Nci
MEX,Agustin Carstens
MEX,Alejandro Leon
MEX,Carlos Novoa Rouvignac
MEX,Carlos Tello Macias
MEX,Ernesto Fernandez Hurtado
MEX,Everardo Elizondo Almaguer
MEX,Gabriel Cuadra García
MEX,Galia Borja Gómez
MEX,Galia Gmez
MEX,Gerardo Hernndez
MEX,Guillermo Aponte Reyes Ortiz
MEX,Gustavo Romero Kolbeck
MEX,Irene Cantellano
MEX,Javier Calafell
MEX,Javier Eduardo Guzmán Calafell
MEX,Jesús Marcos Yacamán
MEX,Jonathan Heath
MEX,Jose Garcia
MEX,José Julián Sidaoui Dib
MEX,Manuel Ramos Francia
MEX,Manuel Ramos-Francia
MEX,Manuel Romero Sánchez
MEX,Manuel Snchez
MEX,Miguel Mancera Aguayo
MEX,Omar Mejía Castelazo
MEX,Roberto Cueto
MEX,Roberto del Cueto Legaspi
MEX,Rodrigo Gómez Gómez
MEX,Victoria Rodríguez Ceja
MKD,Ana Mitreska
MKD,Anita Angelovska Bezhoska
MKD,Anita Bezhoska
MKD,Borko Stanoevski
MKD,Dimitar Bogov
MKD,Emilija Nacevska
MKD,Fadil Bajrami
MKD,Fadilj Bajrami
MKD,Ljube Trpeski
MKD,Maja Kadievskavojnovik
MKD,Petar Gosev
MKD,Petar Goshev
MKD,Trajko Slaveski
MLI,Aoua Barry
MLI,Baréma Bocoum
MLI,Sambou Wagué
MLT,Alexander Demarco
MLT,Alfred DeMarco
MLT,Alfred Mifsud
MLT,David Klein
MLT,David Pullicino
MLT,Edward Scicluna
MLT,Mario Vella
MLT,Michael C. Bonello
MLT,Mr Henry C de Gabriele
MLT,Mr. Anthony P Galdes
MLT,Mr. Borge Andersen
MLT,Mr. Emanuel Ellul
MLT,Mr. Francis J Vassallo
MLT,Mr. Lino Spiteri
MLT,Mr. R J A Earland
MLT,Oliver Bonello
MLT,Prof. Josef Bonnici
MLT,Rita Schembri
MLT,Victor A DeMarco
MMR,87 U Maung Maung Hla
MMR,Dr. U Aye Hlaing
MMR,Than Nyein
MMR,Than Swe
MMR,U Aung Sint
MMR,U Kyaw Kyaw Maung
MMR,U Kyaw Myint
MMR,U Kyaw Nyunt
MMR,U Kyi Aye
MMR,U Maung Maung Han
MMR,U Than Nyein
MNE,Irena Radović
MNE,Ljubiša Krgović
MNE,Milojica Dakić
MNE,Radoje Zugic
MNE,Radoje Žugić
MNE,Velibor Milosevic
MNG,* Baldan
MNG,* Dovchin
MNG,* Mikilman
MNG,A. Batsukh
MNG,Byadran Lkhagvasuren
MNG,D. Danzan
MNG,D. Molomjamts
MNG,Enkhtaivan Ganbold
MNG,G. Baljid
MNG,G. Khuderchuluun
MNG,J. Unenbat
MNG,Javkhlan Bold
MNG,L. Purevdorj
MNG,Luyugiin Lkhamsuren
MNG,N. Jargalsaikhan
MNG,Nadmid Bayartsaikhan
MNG,O. Chuluunbat
MNG,P. Tumur
MNG,Purevdorj Lkhanaasuren
MNG,Sanjaa Narantsogt
MNG,Zoljargal Naidansuren
MNG,Zoljargan Naidansuren
MOZ,Adriano Afonso Maleiane
MOZ,Alberto Cassimo
MOZ,Antonio Abreu
MOZ,Eneas Comiche
MOZ,Ernesto Gouveia Gove
MOZ,Prakash Ratilal
MOZ,Rogerio Lucas Zandamela
MOZ,Sergio Viera
MOZ,Victor Gomes
MRT,Abdel Dahi
MRT,Ahmed Ould Daddah
MRT,Ahmed Ould Zein
MRT,Ba Seydou Moussa
MRT,Cheikh El Avia Mohamed Khouna
MRT,Cheikh El Kebir Moulaye Taher
MRT,Dieng Boubou Farba
MRT,"Kane Ousmane,"
MRT,"Mahfoudh Ould Mohamed Aly,"
MRT,Maty Mint Hamady
MRT,Mohamed Dhehby
MRT,Mohamed Hacen
MRT,Mohamed Lekhal
MRT,Mohamed Ould Nany
MRT,Mohamed Ould Oumarou
MRT,Mohamed Sidiya Ould Mohamed Khaled
MRT,"Mohamedou Ould Michel,"
MRT,"Moustapha Ould Abeiderrahmane,"
MRT,Moustapha Ould Cheikh Mouhamedou
MRT,"Sid Ahmed Ould Raiss,"
MRT,Sid El Moctar Ould Nagi
MRT,Sid'Ahmed Ould Bneijara
MRT,"Sidatty Benhameyda,"
MRT,Sidi Dhaker
MRT,Yahya Ould Athighe
MRT,Zein Ould Zeidane
MRT,Zeine Ould Zeidane
MUS,Aunauth Beejadhur
MUS,B. R. Gujadhur
MUS,David Chaloner Keys
MUS,Donald C. Cook
MUS,Guy Wong So
MUS,Harvesh Seegolam
MUS,Hemlata Gopal
MUS,Indurduth Ramphul
MUS,Jagnaden Padiaty Coopamah
MUS,Jameel Khadaroo
MUS,Jeffrey Frankel
MUS,Mahendra Punchoo
MUS,Mahendra Vikramdass Punchoo
MUS,Mitrajeet Dhaneswar Maraye
MUS,Mohamad Issa Soormally
MUS,Mohammad Mushtaq Namdarkhan
MUS,Mr Goorpersad Bunwaree
MUS,Nishan Degnarain
MUS,Pierre Dinan
MUS,Rajeev Hasnah
MUS,Rajkamal Taposeea
MUS,Rameswurlall Basant Roi
MUS,Ramsamy Chinniah
MUS,Ranapartab Tacouri
MUS,Renganaden Padayachy
MUS,Rundheersing Bheenick
MUS,Silvana Tenreyro
MUS,Stefan Gerlach
MUS,Streevarsen Narrainen
MUS,Yandraduth Googoolye
MWI,Alan G. Perrin
MWI,Charles Chuka
MWI,Chaziya
MWI,Chikaonda
MWI,D. E. Thomson
MWI,Dalitso Kabambe
MWI,Dr. Perks M. Ligoya
MWI,E Ngalande
MWI,Elias Ngalande
MWI,Francis Perekamoya
MWI,George Partridge
MWI,Grant Kabango
MWI,Hans Joachim Lesshafft
MWI,Hara
MWI,Kisu Simwaka
MWI,Lesshaft
MWI,MacDonald Mafuta Mwale
MWI,Pelekamoyo
MWI,Perks Ligoya
MWI,Tembo
MWI,Victor Mbewe
MWI,Wilson Banda
MYS,Abdul Ghaffour
MYS,Abu Hassan Alshari bin Yahaya
MYS,Aznan Abdul Aziz
MYS,Bakarudin bin Ishak
MYS,Datuk Ghaffour
MYS,Jessica Lian
MYS,Marzunisham Omar
MYS,Mohd Kadir
MYS,Mohd Razif bin Abd Kadir
MYS,Nor Shamsiah Mohd Yunus
MYS,Ooi Sang Kuan
MYS,Shaik Abdul Rasheed Ghaffour
MYS,Sukhdave Singh
MYS,Tan Sri Abdul Aziz bin Taha
MYS,Tan Sri Dato' Ahmad bin Mohd Don
MYS,Tan Sri Dato' Jaffar bin Hussein
MYS,Tan Sri Dato' Seri Ali Abul Hassan bin Sulaiman
MYS,Tan Sri Dato' Sri Dr. Zeti Akhtar Aziz
MYS,Tan Sri Muhammad bin Ibrahim
MYS,Tan Sri William Howard Wilcock
MYS,Tun Ismail bin Mohamed Ali
MYS,W. H. Wilcock
MYS,Yeah Kim Leng
MYS,Zamani Ghani
MYS,Zamani bin Abdul Ghani
NAM,Dr. J. Ahmad
NAM,Dr. WL Bernard
NAM,Ebson Uanguta
NAM,Erik Lennart Karlsson
NAM,I. W. Shiimi
NAM,Ipumbu Shiimi
NAM,Johannes !Gawaxab
NAM,Leonie Dunn
NAM,Ls Ipangelwa
NAM,Mr. E. Karlson
NAM,Mr. TK Alweendo
NAM,Paul Hartmann
NAM,Tom Alweendo
NER,Abdulkadir Ahmed
NER,Adamou Moussa
NER,Ali Gamatié
NER,Aïchatou Kané Boulama
NER,Charles Chukwuma Soludo
NER,Godwin Emefiele
NER,Ibrahim Sofo Magagi
NER,Joseph Oladele Sanusi
NER,Mahamane Anou
NER,Mamadou Diop
NER,Maman Laouali Abdou Rafa
NER,Paul Agbai Ogwuma
NER,Sanusi Lamido Aminu Sanusi
NER,Sarah Alade
NGA,* Nci
NGA,Abdul-Ganiyu Garba
NGA,Abdulkadir Ahmed
NGA,Adebayo A. Adelabu
NGA,Adedoyin Salami
NGA,Adeola Adenikinju
NGA,"Aishah N, Ahmad"
NGA,Alhaji Abdulkadir Ahmed
NGA,Alhaji Aliyu Mai-Bornu
NGA,Alhaji Amusa O. G. Otiti
NGA,Alhaji Mahey R. Rasheed
NGA,Alhaji Suleiman Barau
NGA,Aliyu Ahmed
NGA,Aliyu Mai-Bornu
NGA,Anastasia M. Daniel Nwaobia
NGA,Anastasia M. Daniel-Nwaobia
NGA,Bala Bello
NGA,Chibuike C. Uche
NGA,Christopher M. Okafor
NGA,Ciroma
NGA,Dahiru Balami
NGA,Dr. J. O. Sanusi
NGA,Edward Adamu
NGA,Ernest C. Ebi
NGA,Folashodun Shonubi
NGA,Godwin Emefiele
NGA,Isong
NGA,John Oshilaja
NGA,Kingsley Moghalu
NGA,Kingsley Obiora
NGA,Mahmoud Isadutse
NGA,Mallam Ahmed Talib
NGA,Melvin Damian Ayogu
NGA,Mike Obadan
NGA,Mo Omamegbe
NGA,Mohammed Salisu
NGA,Muhammad Sani Abdullahi
NGA,Murtala Sabo Sagagi
NGA,Muslimat Olanike Aliyu
NGA,Obadiah Mallafia
NGA,Ochi O. Achinivu
NGA,Okorie A. Uchendu
NGA,Okwu Nnanna
NGA,Ola Vincent
NGA,Oluwole S. Oduyemi
NGA,Paul A Ogwuma
NGA,Philip Ikeazor
NGA,Prof. Chukwuma C. Soludo
NGA,Raymond Omenka Omachi
NGA,Robert Asogwa
NGA,Roy Pentelow Fenton
NGA,S. O. Asabia
NGA,Samuel O. Olofin
NGA,Sanusi Lamido Aminu Sanusi
NGA,Sarah O. Alade
NGA,Shamsudeen Usman
NGA,Shehu Yahaya
NGA,Stanley I. Lawson
NGA,Stephen O. Oronsaye
NGA,Suleiman Barau
NGA,Tunde Lemo
NGA,Uwatt Bassey Uwatt
NGA,Victor A. Odozi
NGA,Wahir A. Mshelia
NIC,Alberto José Guevara Obregón
NIC,Alfredo Alaniz Downing
NIC,Alfredo César Aguirre
NIC,Arturo Cruz Porras
NIC,Bruno Gallardo Palaviccine
NIC,Enrique Salvo Horvilleur
NIC,Francisco Laínez Matamoros
NIC,Francisco Mayorga
NIC,Gilberto Cuadra Solórzano
NIC,Gustavo A. Guerrero
NIC,Ivan Montalvan
NIC,Joaquín Cuadra Chamorro
NIC,Leonardo Ramirez
NIC,Luis Enrique Figueroa
NIC,Mario José González Lacayo
NIC,Noel Ramirez Sanchez
NIC,Raúl Lacayo Solórzano
NIC,Ricardo Parrales
NIC,Roberto Incer Barquero
NIC,Silvio De Franco Montalván
NIC,Silvio Enrique Conrado Gómez
NIC,Silvio Moisés Casco Marenco
NLD,* Schilder
NLD,Abraham Fock
NLD,Alexander Rinnooy Kan
NLD,Annemiek Fentener van Vlissingen
NLD,Annemieke Nijhof
NLD,Arnold Schilder
NLD,Bas ter Weel
NLD,Bert van Delden
NLD,Cees van Lede
NLD,Cindy van Oorschot
NLD,Dirk Witteven
NLD,Dr Jelle Zijlstra
NLD,Dr Willem Frederik Duisenberg
NLD,Dr. Marius Holtrop
NLD,Dr. Nout Wellink
NLD,Els Swaab
NLD,Else Bos
NLD,Ewald Kist
NLD,Feike Sijbesma
NLD,Femke de Vries
NLD,Flip Klopper
NLD,Fokko van Duyne
NLD,Frank Elderson
NLD,Frits Bolkestein
NLD,Gerard Kleisterlee
NLD,Gerard Vissering
NLD,Gita Salden
NLD,Harry Garretsen
NLD,Helene Vletter van Dort
NLD,Hendrik Croockewit
NLD,Henk Brouwer
NLD,Jaap van Manen
NLD,Jacob Fock
NLD,Jan Hodshon
NLD,Jan Hovers
NLD,Jan Sijbrand
NLD,Jaques Teysset
NLD,Jeroen van der Veer
NLD,Joanne Kellermann
NLD,Job Swank
NLD,Jos van Kemenade
NLD,Kees Goudswaard
NLD,Klaas Knot
NLD,Leonardus Trip
NLD,Lex Hoogduin
NLD,Louisa van den Broek
NLD,Marius Jonkhart
NLD,Maxima Netherlands
NLD,Meinoud Rost van Tonningen
NLD,Nicolaas Pierson
NLD,Nicole Stolk
NLD,Norbertus van den Berg
NLD,Nout Wellink
NLD,Olaf Sleijpen
NLD,Paul Iwan Hogguer
NLD,Peter Elverding
NLD,Pieter Bouw
NLD,Pieter Korteweg
NLD,Richard Doornbosch
NLD,Steven Maijoor
NLD,Tom Swaan
NLD,Wilko Bolt
NLD,Willem Mees
NLD,Willem Mogge Muilman
NLD,Wim Kuijken
NLD,Wouter Tuinenburg
NOR,Arne Hyttnes
NOR,Asbjorn Rodseth
NOR,Asbjørn Rødseth
NOR,Benedicte Fasmer
NOR,Brit Kristin Sæbø Rugland
NOR,Egil Matsen
NOR,Eirik Waerness
NOR,Eirik Wærness
NOR,Erik Brofoss
NOR,Espen R Moen
NOR,Esther Kostol
NOR,Goril Bjerkhol Havro
NOR,Gunnar Jahn
NOR,Hans Aasnaes
NOR,Hans Aasnæs
NOR,Hege Sjo
NOR,Hermod Skånland
NOR,Hilde Myrberg
NOR,Ida Helliesen
NOR,Ida Wolden Bache
NOR,Ingebrigt Salmund Sørfonn
NOR,Jan Erik Martinsen
NOR,Jan F Qvigstad
NOR,Jan Fredrik Qvigstad
NOR,Jarle Bergo
NOR,Jon Nicolaisen
NOR,Kathryn Moore Baker
NOR,Kjell Storvik
NOR,Kjetil Storesletten
NOR,Knut Getz Wold
NOR,Kristine Landmark
NOR,Kristine Ryssdal
NOR,Liselott Kilaas
NOR,Mats Bye Fevolden
NOR,Mona Sorensen
NOR,Nina Midthjell
NOR,Nina Tronstad
NOR,Pål Longva
NOR,Sigbjorn Johnsen
NOR,Sigbjørn Johnsen
NOR,Steinar Holden
NOR,Steinar Juel
NOR,Svein Gjedrem
NOR,Sylvi Rossland Sorfonn
NOR,Sylvi Røssland Sørfonn
NOR,Thomas Ekeli
NOR,Tore Vamraak
NOR,Torgeir Hoien
NOR,Torstein Moland
NOR,Trond Reinertsen
NOR,Truls Oppedal
NOR,Vivi Lassen
NOR,Ystein Brsum
NOR,Ystein Olsen
NOR,Øystein Thøgersen
NPL,Bam Bahadur Mishra
NPL,Bijaya Nath Bhattarai
NPL,Bir Bikram Rayamajhi
NPL,Biswo Nath Poudel
NPL,Chiranjibi Nepal
NPL,Dr. Tilak Rawal
NPL,Gopal Prasad Kaphle
NPL,Himalayan Shumsher J.B. Rana
NPL,Kalyana Bikram Adhikary
NPL,Laxmi Nath Gautam
NPL,Lekh N. Bhusal
NPL,Maha Prasad Adhikari
NPL,Neelam Dhungana Timsina
NPL,Pradyuma Lal Rajbhandari
NPL,Ram B. Pant
NPL,Ramjee Regmi
NPL,Shambhu Sharan P. Kayastha
NPL,Shanta Raj Subedi
NPL,Shanta Subedi
NPL,Sharma
NPL,Shiba Shrestha
NPL,Shrestha
NPL,Sri Ram Poudyal
NPL,Surendra Man Pradhan
NPL,Thapa
NPL,Tripathi
NPL,Vidyadhar Mallik
NPL,Yadav Prasad Pant
NPL,Yuba Raj Khatiwada
NRU,Marcus Stephen
NZL,Adrian Orr
NZL,Alan Bollard
NZL,Christian Hawkesby
NZL,Donald Thomas Brash
NZL,Edward Coldham Fussell
NZL,Geoff Bascand
NZL,Gilbert Wilson
NZL,Graene Wheeler
NZL,Grant Spencer
NZL,Mr Dick L. Wilks
NZL,Mr Raymond W. R. White
NZL,Murray Sherwin
NZL,Peter Nicholl*
NZL,Roderick Carr
NZL,Sir Alan Robert Low
NZL,Sir Spencer Russell
NZL,William Fox Longley Ward
OMN,Abdul Wahab Khayata
OMN,Hamood Sangour Al Zadjali
OMN,Qaboos Said
OMN,Salim Habsi
OMN,Sayyid Said
OMN,Sayyida Rawan bint Ahmed Al Busaidi
OMN,Tahir Amri
OMN,Yahya Mohammed Naseeb
OMN,Yahya bin Saeed bin Abdullah Al Jabri
OMN,Yusuf A. Nimatallah
PAK,A.G.N. Kazi
PAK,Abdul Qadir
PAK,Abdul Razak Dawood
PAK,Ardeshir Khursheed Marker
PAK,Asad Umar
PAK,Ashraf Mahmood Wathra
PAK,Dr. Ishrat Husain
PAK,Dr. Muhammad Yaqub
PAK,Dr. Murtaza Syed
PAK,Dr. Shamshad Akhtar
PAK,Ghulam Ishaq Khan
PAK,I.S. Hanfi
PAK,Inayat Hussain
PAK,Ishrat Hussain
PAK,Jameel Ahmad
PAK,Kassim Parekh
PAK,Kazi Muktadir
PAK,Mahbubur Raschid
PAK,Muhammad Amin Khan Lodhi
PAK,Nawid Ahsan
PAK,Reza Baqir
PAK,Riaz Riazuddin
PAK,S. Osman Ali
PAK,S.U. Durrani
PAK,Saeed Ahmad
PAK,Saleem Ullah
PAK,Salman Siddique
PAK,Shahid Hafiz Kardar
PAK,Shamshad Akhtar
PAK,Shujaat Ali Hasnie
PAK,Sima Kamil
PAK,Syed Salim Raza
PAK,Tahira Raza
PAK,Tariq Bajwa
PAK,V.A. Jafarey
PAK,Yaseen Anwar
PAK,Zafar Masud
PAK,Zahid Hussain
PER,Alfonso López Chau Nava
PER,Alfredo C. Ferreyros
PER,Andrés F. Dasso
PER,Capunay Mimbela
PER,Carlos Dasso
PER,Carlos Rodríguez Pastor
PER,Clemente de Althaus Dartnell
PER,Coronado Labo
PER,Daniel Olaechea
PER,Daniel Schydlowsky Rosenberg
PER,Drago Kisic Wagner
PER,Eduardo Iriarte Jiménez
PER,Elmer Cuba Bustinza
PER,Emilio G. Barreto
PER,Enrique Bellido
PER,Fernando Schwalb
PER,Francisco Tudela y Varela
PER,Germán Suárez Chávez
PER,Gianfranco Castagnola Zúñiga
PER,Gonzalo García Núñez
PER,Gustavo Fukusaki
PER,Guzman
PER,Javier Dangelo
PER,Jorge Chavez Alvarez
PER,Jose Leon
PER,José Gallardo Ku
PER,José Morales Urresti
PER,Julio Flores
PER,Kurt Burneo Farfán
PER,Leonel Figueroa Ramírez
PER,Luis Carranza Ugarte
PER,Luis Minaya
PER,Manuel Moreyra Loredo
PER,Oscar Dancourt Masías
PER,Pedro Beltrán Espantoso
PER,Rafael Rey
PER,Richard Webb Duarte
PER,Roxana Barrantes Cáceres
PER,Sivla Ruete
PER,Waldo Mendoza Bellido
PHL,Alberto G. Romulo
PHL,Alfonso Calalang
PHL,"Amando M. Tetangco, Jr."
PHL,Amando Tetangco Jr.
PHL,Andres Castillo
PHL,Anita Linda Aquino
PHL,"Antonino Alindogan, Jr."
PHL,Antonio Abacan
PHL,Armando L. Suratos
PHL,Benjamin Diokno
PHL,CHUCHI G. FONACIER
PHL,Carlos G. Dominguez III
PHL,Cesar V. Purisima
PHL,Diwa Guinigundo
PHL,Eli Remolona
PHL,Elizabeth Genia
PHL,Fe B. Barin
PHL,Felipe Medalla
PHL,Gabriel C. Singson
PHL,Gregorio S. Licaros
PHL,Ignacio R. Bunye
PHL,Jaime C. Laya
PHL,"Jose B. Fernandez, Jr."
PHL,"Jose L. Cuisa, Jr."
PHL,"Juan Quintos, Jr."
PHL,Juan Zuniga
PHL,Juanita D. Amatong
PHL,Mamerto Tangonan
PHL,Maria Tuanoamador
PHL,Melito S. Salazar
PHL,Miguel Cuaderno Sr.
PHL,Nelly F. Villafuerte
PHL,Nestor Espenilla Jr.
PHL,Peter B. Favila
PHL,Peter Favila
PHL,Rafael B. Buenaventura
PHL,Raul A. Boncan
PHL,Romeo Bernardo
PHL,Romulo Neri
PHL,Valentin A. Araneta
PHL,"Vicente B. Valdepenas, Jr."
PHL,Zeno Ronald Abenoja
PNG,Benny Popoitai
PNG,Benny Popoitai (Acting)
PNG,Henry ToRobert
PNG,Koiari Tarata
PNG,Leonard Wilson Kamit
PNG,Loi Bakani
PNG,Martin Jordan
PNG,Mekere Morauta
PNG,Morea Vele
POL,Adam Glapinski
POL,Adam Żebrowski
POL,Andrzej Kaźmierczak
POL,Andrzej Rzońca
POL,Andrzej Topiński
POL,Andrzej Wojtyna
POL,Cezary Jozefiak
POL,Cezary Kochalski
POL,Dariusz Kajetan Rosati
POL,Edward Drożniak
POL,Elżbieta Chojna-Duch
POL,Epaminondas Jerzy Osiatyński
POL,Eryk On
POL,Eugeniusz Gatnar
POL,Gabriela Masłowska
POL,Grazyna Ancyparowicz
POL,Grzegorz Wójtowicz
POL,Halina Wasilew ska-Trenkner
POL,Hanna Gronkiewicz-Waltz
POL,Henryk Wnorowski
POL,Ireneusz Dąbrowski
POL,Iwona Duda
POL,Jan Czekaj
POL,Jan Winiecki
POL,Janusz Krzyzewski
POL,Jerzy Kropiwnicki
POL,Jerzy Osiatyński
POL,Jerzy Pruski
POL,Jerzy Zyzynski
POL,Krzysztof Rybinski
POL,Leonard Siemiatkowski
POL,Leszek Balcerowicz
POL,Ludwik Kotecki
POL,Marcin Zarzecki
POL,Marek Belka
POL,Marek Dąbrowski
POL,Mirosław Piotr Pietrewicz
POL,Piotr Wiesiolek
POL,Przemysław Litwiniuk
POL,Rafa Sura
POL,Slawomir Skrzypek
POL,Stanislaw Majewski
POL,Stanisław Nieckarz
POL,Stanisław Owsiak
POL,Ukasz Hardt
POL,W. Czkowski
POL,Wieslawa Ziolkowska
POL,Wiesław Janczyk
POL,Witold Bien
POL,Witold Trąmpczyński
POL,Wladyslaw Baka
POL,Wojciech Żelisław Łączkowski
POL,Zdzislaw Pakula
POL,Zdzislaw Pakula (not officially appointed)
POL,Zdzisław Pakuła
POL,Zyta Gilowska
PRT,Ana Paula Serra
PRT,Antnio Varela
PRT,António José Fernandes de Sousa
PRT,António Pinto Barbosa
PRT,Carlos Cano
PRT,Carlos Costa
PRT,Clara Raposo
PRT,Elisa Ferreira
PRT,Francisca Guedes
PRT,Francisca Guedes de Oliveira
PRT,Helena Adegas
PRT,Hélder Rosalino
PRT,Joo Tomaz
PRT,José da Silva Lopes
PRT,Luis Santos
PRT,Lus Santos
PRT,Luís Miguel Couceiro Pizarro Beleza
PRT,Manuel Jacinto Nunes
PRT,Mário Centeno
PRT,Rafael da Silva Neves Duque
PRT,Rui Pinto
PRT,Tavares Moreira
PRT,Teodora Cardoso
PRT,Vitor Pessoa
PRT,Vítor Manuel Ribeiro Constâncio
PRT,Álvaro Santos Pereira
PRY,Carlos Fernández Valdovinos
PRY,Carlos Spalding
PRY,Crispiniano Sandoval Silva
PRY,César Romeo Acosta Martínez
PRY,Diego Legal-Cañisá
PRY,Dionisio Coronel Benítez
PRY,Dr. César Romeo Acosta
PRY,Dr. Hermes A. Gómez Ginard
PRY,Dr. Jacinto Estigarribia Mallada
PRY,Dr. José Enrique Páez
PRY,Dr. Raúl José Vera Bogado
PRY,Epifanio Méndez Fleitas
PRY,Ernesto Andrés Velázquez Argaña
PRY,Fernando Alberto Silva Facetti
PRY,Fernando Filartiga
PRY,German Hugo Rojas Irigoyen
PRY,Gulino Ferrari
PRY,Humberto Colmán
PRY,Jorge Corvalán
PRY,Jorge Raúl Corvalán Mendoza
PRY,Jose Sienra
PRY,Juan Ramón Chávez
PRY,Liana Caballero
PRY,Lic. Juan Antonio Ortiz Vely
PRY,Luis Alberto Campos Doria
PRY,Mario Pastore
PRY,Mónica Luján Pérez dos Santos
PRY,Mónica Pérez
PRY,Pedro Juan Mayor
PRY,Rafael Demetrio Lara Valenzuela
PRY,Roland Holst Wenninger
PRY,Samuel Washington Aswell
PRY,Santiago Peña Palacios
PRY,Venicio Adolfo Sánchez Guerreros
PRY,Washington Ashwell Silva
PRY,Ángel Gabriel González
PSE,Amin Haddad
PSE,Azzam Shawwa
PSE,Feras Milhem
PSE,Fouad Bseiso
PSE,George al-Abed
PSE,Jihad al-Wazir
PSE,Shehada Hussein
PSE,Yahya Shunnar
QAT,Abdulla bin Mohammed bin Saud Al Thani
QAT,Abdullah Althani
QAT,Abdullah bin Khalid al-Attiyah
QAT,Al-Attiya
QAT,Bandar Althani
QAT,Majid Muhammad Majid al-Saad
ROU,Agnes Nagy
ROU,Alexandru Nazare
ROU,Anton Moisescu
ROU,Aura Socol
ROU,Aurel Vijoli
ROU,Bogdan Olteanu
ROU,Coloman Maiorescu
ROU,Constantin Tătăranu
ROU,Cosmin Marinescu
ROU,Cristian Popa
ROU,Csaba Blint
ROU,Daniel Daianu
ROU,Daniel Dăianu
ROU,Decebal Urdea
ROU,Emil Iota Ghizari
ROU,Eugen Dijmărescu
ROU,Eugen Iota Ghizari (interim)
ROU,Eugen Nicolaescu
ROU,Florea Dumitrescu
ROU,Florin Georgescu
ROU,Gheorghe Gherghina
ROU,Leonardo Badea
