search_name;iso3;position_original;wikipedia_title;wikipedia_person_url;wikipedia_qid;match_score;match_reason
Fernando Castillo;BOL;President / Governor;Fernando Castillo Velasco metro station;https://en.wikipedia.org/wiki/Fernando_Castillo_Velasco_metro_station;Q5970123;37.07142857142857;strong_title|name_similarity:0.61|econ_context|role_hint
Juan Morales;BOL;President / Governor;Juan Morales (hurdler);https://en.wikipedia.org/wiki/Juan_Morales_(hurdler);Q522917;25.5;strong_title|name_similarity:0.75
Jose Vizcarra;BOL;Board member;José Vizcarra;https://en.wikipedia.org/wiki/José_Vizcarra;Q124250285;33.0;exact_title|name_similarity:1.00|econ_context|disambiguation_penalty
Ernane Galveas;BRA;President / Governor;Ernane Galvêas;https://en.wikipedia.org/wiki/Ernane_Galvêas;Q5861550;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Ernane Galveas;BRA;President / Governor;Ernane Galvêas;https://en.wikipedia.org/wiki/Ernane_Galvêas;Q5861550;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Carlos Brandao;BRA;President / Governor;Carlos Brandão;https://en.wikipedia.org/wiki/Carlos_Brandão;Q18707872;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Affonso Pastore;BRA;President / Governor;Affonso Celso Pastore;https://en.wikipedia.org/wiki/Affonso_Celso_Pastore;Q4689024;35.333333333333336;partial_title|name_similarity:0.83|econ_context|country_hint|role_hint
Paulo Lira;BRA;President / Governor;Vinicius Lira;https://en.wikipedia.org/wiki/Vinicius_Lira;Q131935711;15.217391304347826;shared_last_name|name_similarity:0.52|country_hint
Paulo Cunha;BRA;Board member;Paulo Cunha (businessman);https://en.wikipedia.org/wiki/Paulo_Cunha_(businessman);Q10346617;41.470588235294116;strong_title|name_similarity:0.65|econ_context|country_hint|role_hint
Pedro Malan;BRA;President / Governor;Pedro Malan;https://en.wikipedia.org/wiki/Pedro_Malan;Q376883;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Carlos Freitas;BRA;President / Governor;Carlos Freitas;https://en.wikipedia.org/wiki/Carlos_Freitas;Q27830845;35.0;exact_title|name_similarity:1.00
Carlos Freitas;BRA;Board member;Carlos Freitas;https://en.wikipedia.org/wiki/Carlos_Freitas;Q27830845;35.0;exact_title|name_similarity:1.00
Francisco Lopes;BRA;President / Governor;Francisco Lopes;https://en.wikipedia.org/wiki/Francisco_Lopes;Q3062583;48.0;exact_title|name_similarity:1.00|econ_context|role_hint
Maria Arraes;BRA;Board member;Maria Arraes;https://en.wikipedia.org/wiki/Maria_Arraes;Q115550538;44.0;exact_title|name_similarity:1.00|country_hint|role_hint
Antonio Vale;BRA;President / Governor;António do Vale;https://en.wikipedia.org/wiki/António_do_Vale;Q128106768;18.88888888888889;partial_title|name_similarity:0.89
Antonio Vale;BRA;Board member;António do Vale;https://en.wikipedia.org/wiki/António_do_Vale;Q128106768;18.88888888888889;partial_title|name_similarity:0.89
Persio Arida;BRA;President / Governor;Pérsio Arida;https://en.wikipedia.org/wiki/Pérsio_Arida;Q7264675;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Maria Arraes;BRA;Board member;Maria Arraes;https://en.wikipedia.org/wiki/Maria_Arraes;Q115550538;44.0;exact_title|name_similarity:1.00|country_hint|role_hint
Gustavo Franco;BRA;President / Governor;Gustavo Franco;https://en.wikipedia.org/wiki/Gustavo_Franco;Q5621403;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Beny Parnes;BRA;President / Governor;Beny Parnes;https://en.wikipedia.org/wiki/Beny_Parnes;Q4890727;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Luiz Silva;BRA;President / Governor;Luiz Inácio Lula da Silva;https://en.wikipedia.org/wiki/Luiz_Inácio_Lula_da_Silva;Q37181;32.714285714285715;partial_title|name_similarity:0.57|econ_context|country_hint|role_hint
Mario Toros;BRA;President / Governor;Mario Toros;https://en.wikipedia.org/wiki/Mario_Toros;Q3849154;48.0;exact_title|name_similarity:1.00|econ_context|role_hint
Alexandre Schwartsman;BRA;President / Governor;Alexandre Schwartsman;https://en.wikipedia.org/wiki/Alexandre_Schwartsman;Q15126857;47.0;exact_title|name_similarity:1.00|econ_context|country_hint
Alexandre Tombini;BRA;Board member;Alexandre Tombini;https://en.wikipedia.org/wiki/Alexandre_Tombini;Q3376150;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Alexandre Tombini;BRA;Board member;Alexandre Tombini;https://en.wikipedia.org/wiki/Alexandre_Tombini;Q3376150;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Paulo Cavalheiro;BRA;Vice-president / Deputy-governor;Paulo Cavalheiro;https://en.wikipedia.org/wiki/Paulo_Cavalheiro;Q58892300;39.0;exact_title|name_similarity:1.00|country_hint
Luiz Figueiredo;BRA;President / Governor;Luiz Alberto Figueiredo;https://en.wikipedia.org/wiki/Luiz_Alberto_Figueiredo;Q14699824;21.894736842105264;partial_title|name_similarity:0.79|country_hint
Luiz Figueiredo;BRA;Vice-president / Deputy-governor;Luiz Alberto Figueiredo;https://en.wikipedia.org/wiki/Luiz_Alberto_Figueiredo;Q14699824;21.894736842105264;partial_title|name_similarity:0.79|country_hint
Carlos Araujo;BRA;President / Governor;Carlos Araujo;https://en.wikipedia.org/wiki/Carlos_Araujo;Q5041788;35.0;exact_title|name_similarity:1.00
Ilan Goldfajn;BRA;President / Governor;Ilan Goldfajn;https://en.wikipedia.org/wiki/Ilan_Goldfajn;Q25439494;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Sergio Alves;BRA;President / Governor;Sérgio Alves;https://en.wikipedia.org/wiki/Sérgio_Alves;Q10376096;39.0;exact_title|name_similarity:1.00|country_hint
Paulo Cunha;BRA;President / Governor;Paulo Cunha (businessman);https://en.wikipedia.org/wiki/Paulo_Cunha_(businessman);Q10346617;41.470588235294116;strong_title|name_similarity:0.65|econ_context|country_hint|role_hint
Rodrigo Teixeira;BRA;Board member;Rodrigo Teixeira;https://en.wikipedia.org/wiki/Rodrigo_Teixeira;Q7357431;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Bruno Fernandes;BRA;Board member;Bruno F. Fernandes;https://en.wikipedia.org/wiki/Bruno_F._Fernandes;Q15704621;36.375;partial_title|name_similarity:0.94|econ_context|country_hint|role_hint
Gabriel Galipolo;BRA;Board member;Gabriel Galípolo;https://en.wikipedia.org/wiki/Gabriel_Galípolo;Q118333955;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Gabriel Galipolo;BRA;President / Governor;Gabriel Galípolo;https://en.wikipedia.org/wiki/Gabriel_Galípolo;Q118333955;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Joao Teixeira;BRA;Board member;João Teixeira de Faria;https://en.wikipedia.org/wiki/João_Teixeira_de_Faria;Q576918;29.42857142857143;strong_title|name_similarity:0.74|country_hint
Carlos Carvalho;BRA;Board member;Carlos Carvalho;https://en.wikipedia.org/wiki/Carlos_Carvalho;Q79423309;39.0;exact_title|name_similarity:1.00|country_hint
Renato Gomes;BRA;Vice-president / Deputy-governor;Renato Gomes;https://en.wikipedia.org/wiki/Renato_Gomes;Q2143612;39.0;exact_title|name_similarity:1.00|country_hint
Courtney Blackman;BRB;President / Governor;Courtney Blackman;https://en.wikipedia.org/wiki/Courtney_Blackman;Q5178581;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Delisle Worrell;BRB;President / Governor;DeLisle Worrell;https://en.wikipedia.org/wiki/DeLisle_Worrell;Q19372427;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Calvin Springer;BRB;President / Governor;Calvin S. Hall;https://en.wikipedia.org/wiki/Calvin_S._Hall;Q1027727;18.714285714285715;name_similarity:0.57|econ_context|role_hint
Winston Cox;BRB;President / Governor;Joseph Winston Cox;https://en.wikipedia.org/wiki/Joseph_Winston_Cox;Q6288027;30.586206896551722;partial_title|name_similarity:0.76|econ_context|role_hint
Marion Williams;BRB;President / Governor;Marion Williams;https://en.wikipedia.org/wiki/Marion_Williams;Q4470088;35.0;exact_title|name_similarity:1.00
Haji Daud;BRN;Board member;Mohammad bin Daud;https://en.wikipedia.org/wiki/Mohammad_bin_Daud;Q117042830;16.153846153846153;shared_last_name|name_similarity:0.62|country_hint
Haji Daud;BRN;Board member;Mohammad bin Daud;https://en.wikipedia.org/wiki/Mohammad_bin_Daud;Q117042830;16.153846153846153;shared_last_name|name_similarity:0.62|country_hint
Haji Metussin;BRN;President / Governor;Abdul Manaf Metussin;https://en.wikipedia.org/wiki/Abdul_Manaf_Metussin;Q113630374;29.060606060606062;shared_last_name|name_similarity:0.61|econ_context|country_hint|role_hint
Abdul Ibrahim;BRN;Board member;Abdul Ibrahim (politician);https://en.wikipedia.org/wiki/Abdul_Ibrahim_(politician);Q108062292;30.027027027027028;strong_title|name_similarity:0.70|role_hint
Mohammad Umar;BRN;Board member;Mohammad Umar (Sindh cricketer);https://en.wikipedia.org/wiki/Mohammad_Umar_(Sindh_cricketer);Q85786039;24.19047619047619;strong_title|name_similarity:0.62
Charles Kikonyogo;BWA;President / Governor;Charles Kikonyogo Nyonyintono;https://en.wikipedia.org/wiki/Charles_Kikonyogo_Nyonyintono;Q138542252;38.391304347826086;strong_title|name_similarity:0.74|econ_context|role_hint
Charles Kikonyogo;BWA;President / Governor;Charles Kikonyogo Nyonyintono;https://en.wikipedia.org/wiki/Charles_Kikonyogo_Nyonyintono;Q138542252;38.391304347826086;strong_title|name_similarity:0.74|econ_context|role_hint
Festus Mogae;BWA;President / Governor;Festus Mogae;https://en.wikipedia.org/wiki/Festus_Mogae;Q193238;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Festus Mogae;BWA;President / Governor;Festus Mogae;https://en.wikipedia.org/wiki/Festus_Mogae;Q193238;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Baledzi Gaolathe;BWA;President / Governor;Ndaba Gaolathe;https://en.wikipedia.org/wiki/Ndaba_Gaolathe;Q117843828;30.333333333333332;shared_last_name|name_similarity:0.73|econ_context|country_hint|role_hint
Linah Mohohlo;BWA;President / Governor;Linah Mohohlo;https://en.wikipedia.org/wiki/Linah_Mohohlo;Q6550228;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Linah Mohohlo;BWA;President / Governor;Linah Mohohlo;https://en.wikipedia.org/wiki/Linah_Mohohlo;Q6550228;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
R Matthews;BWA;Board member;D. R. Matthews;https://en.wikipedia.org/wiki/D._R._Matthews;Q1240249;24.09090909090909;partial_title|name_similarity:0.91|role_hint
Ali Chaibou;CAF;Board member;Ali Saibou;https://en.wikipedia.org/wiki/Ali_Saibou;Q448655;21.57142857142857;name_similarity:0.86|econ_context|role_hint
Abbas Tolli;CAF;President / Governor;Abbas Tolli;https://en.wikipedia.org/wiki/Abbas_Tolli;Q55606323;48.0;exact_title|name_similarity:1.00|econ_context|role_hint
Tahir Nguilin;CAF;Board member;Tahir Hamid Nguilin;https://en.wikipedia.org/wiki/Tahir_Hamid_Nguilin;Q89875464;31.125;partial_title|name_similarity:0.81|econ_context|role_hint
Graham Towers;CAN;President / Governor;Graham Towers;https://en.wikipedia.org/wiki/Graham_Towers;Q2423265;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Louis Rasminsky;CAN;President / Governor;Louis Rasminsky;https://en.wikipedia.org/wiki/Louis_Rasminsky;Q6688034;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
James Coyne;CAN;Board member;James Coyne;https://en.wikipedia.org/wiki/James_Coyne;Q92784300;35.0;exact_title|name_similarity:1.00
James Coyne;CAN;President / Governor;James Coyne;https://en.wikipedia.org/wiki/James_Coyne;Q92784300;35.0;exact_title|name_similarity:1.00
Gilles Loiselle;CAN;Board member;Gilles Loiselle;https://en.wikipedia.org/wiki/Gilles_Loiselle;Q3106364;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
John Crow;CAN;President / Governor;John Crow;https://en.wikipedia.org/wiki/John_Crow;Q6227768;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
John Crow;CAN;President / Governor;John Crow;https://en.wikipedia.org/wiki/John_Crow;Q6227768;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Paul Martin;CAN;Board member;Paul Martin;https://en.wikipedia.org/wiki/Paul_Martin;Q128529;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Gordon Thiessen;CAN;President / Governor;Gordon Thiessen;https://en.wikipedia.org/wiki/Gordon_Thiessen;Q3110930;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
John Palmer;CAN;President / Governor;John Palmer MacBeth;https://en.wikipedia.org/wiki/John_Palmer_MacBeth;Q6251828;42.33333333333333;strong_title|name_similarity:0.73|econ_context|country_hint|role_hint
David Dodge;CAN;President / Governor;David Dodge;https://en.wikipedia.org/wiki/David_Dodge;Q3017781;42.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint|disambiguation_penalty
Malcolm Knight;CAN;Vice-president / Deputy-governor;Malcolm Knight;https://en.wikipedia.org/wiki/Malcolm_Knight;Q6742427;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Daniel Johnson;CAN;Board member;Daniel Johnson Jr.;https://en.wikipedia.org/wiki/Daniel_Johnson_Jr.;Q3014237;44.03225806451613;strong_title|name_similarity:0.90|econ_context|country_hint|role_hint
Pierre Duguay;CAN;President / Governor;Joseph Duguay;https://en.wikipedia.org/wiki/Joseph_Duguay;Q284599;16.153846153846153;shared_last_name|name_similarity:0.62|country_hint
Ralph Goodale;CAN;Board member;Ralph Goodale;https://en.wikipedia.org/wiki/Ralph_Goodale;Q2070905;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Jim Flaherty;CAN;Board member;Jim Flaherty;https://en.wikipedia.org/wiki/Jim_Flaherty;Q644783;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
John Manley;CAN;Board member;John Manley;https://en.wikipedia.org/wiki/John_Manley;Q1389967;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
William Black;CAN;Board member;William K. Black;https://en.wikipedia.org/wiki/William_K._Black;Q3568755;32.285714285714285;partial_title|name_similarity:0.93|econ_context|role_hint
Paul Haggis;CAN;Board member;Paul Haggis;https://en.wikipedia.org/wiki/Paul_Haggis;Q314935;44.0;exact_title|name_similarity:1.00|country_hint|role_hint
Norman Betts;CAN;Board member;Norman Betts;https://en.wikipedia.org/wiki/Norman_Betts;Q7051969;47.0;exact_title|name_similarity:1.00|econ_context|country_hint
Stephen Poloz;CAN;President / Governor;Stephen Poloz;https://en.wikipedia.org/wiki/Stephen_Poloz;Q15127111;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Sheryl Kennedy;CAN;Vice-president / Deputy-governor;Sheryl Kennedy;https://en.wikipedia.org/wiki/Sheryl_Kennedy;Q74733410;35.0;exact_title|name_similarity:1.00
Jean Simon;CAN;Board member;Jean-Simon Berthélemy;https://en.wikipedia.org/wiki/Jean-Simon_Berthélemy;Q3174641;24.451612903225808;strong_title|name_similarity:0.65
Carol Hansell;CAN;Board member;Carol Hansell;https://en.wikipedia.org/wiki/Carol_Hansell;Q5044356;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Paul Beaudry;CAN;Vice-president / Deputy-governor;Paul Beaudry;https://en.wikipedia.org/wiki/Paul_Beaudry;Q7149281;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Tiff Macklem;CAN;Board member;Tiff Macklem;https://en.wikipedia.org/wiki/Tiff_Macklem;Q15127104;47.0;exact_title|name_similarity:1.00|econ_context|country_hint
Lynn Patterson;CAN;Board member;Jared Patterson;https://en.wikipedia.org/wiki/Jared_Patterson;Q88385976;17.896551724137932;shared_last_name|name_similarity:0.69|role_hint
Tiff Macklem;CAN;President / Governor;Tiff Macklem;https://en.wikipedia.org/wiki/Tiff_Macklem;Q15127104;47.0;exact_title|name_similarity:1.00|econ_context|country_hint
Bill Morneau;CAN;Board member;Bill Morneau;https://en.wikipedia.org/wiki/Bill_Morneau;Q21175197;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Mark Carney;CAN;President / Governor;Mark Carney;https://en.wikipedia.org/wiki/Mark_Carney;Q192533;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Paul Jenkins;CAN;Vice-president / Deputy-governor;Paul Jenkins (economist);https://en.wikipedia.org/wiki/Paul_Jenkins_(economist);Q7151571;42.05882352941177;strong_title|name_similarity:0.71|econ_context|country_hint|role_hint
Stephanie Bowman;CAN;Board member;Stephanie Bowman;https://en.wikipedia.org/wiki/Stephanie_Bowman;Q112622508;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Chrystia Freeland;CAN;Board member;Chrystia Freeland;https://en.wikipedia.org/wiki/Chrystia_Freeland;Q4492815;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Jean Boivin;CAN;Board member;Jean Boivin the Younger;https://en.wikipedia.org/wiki/Jean_Boivin_the_Younger;Q775414;37.470588235294116;strong_title|name_similarity:0.65|econ_context|role_hint
Colin Dodds;CAN;Board member;J. Colin Dodds;https://en.wikipedia.org/wiki/J._Colin_Dodds;Q6105164;32.166666666666664;partial_title|name_similarity:0.92|econ_context|role_hint
Robert Campbell;CAN;Board member;Robert Campbell Reeve;https://en.wikipedia.org/wiki/Robert_Campbell_Reeve;Q15485871;34.333333333333336;strong_title|name_similarity:0.83|econ_context
Nicolas Vincent;CAN;Vice-president / Deputy-governor;Nicolas Vincent;https://en.wikipedia.org/wiki/Nicolas_Vincent;Q3340855;35.0;exact_title|name_similarity:1.00
August Burckhardt;CHE;President / Governor;Rudy Burckhardt;https://en.wikipedia.org/wiki/Rudy_Burckhardt;Q7377582;17.5;shared_last_name|name_similarity:0.75|country_hint
Ernst Weber;CHE;President / Governor;Ernst Weber (engineer);https://en.wikipedia.org/wiki/Ernst_Weber_(engineer);Q90248;38.096774193548384;strong_title|name_similarity:0.71|econ_context|role_hint
Paul Keller;CHE;President / Governor;Paul Kenneth Keller;https://en.wikipedia.org/wiki/Paul_Kenneth_Keller;Q4249931;17.333333333333332;partial_title|name_similarity:0.73
Peter Gerber;CHE;Board member;Peter Gerber;https://en.wikipedia.org/wiki/Peter_Gerber;Q3376604;48.0;exact_title|name_similarity:1.00|econ_context|role_hint
Fritz Leutwiler;CHE;President / Governor;Fritz Leutwiler;https://en.wikipedia.org/wiki/Fritz_Leutwiler;Q15810789;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Hans Meyer;CHE;President / Governor;Hans Meyer Range;https://en.wikipedia.org/wiki/Hans_Meyer_Range;Q1577940;25.692307692307693;strong_title|name_similarity:0.77
Henri Andre;CHE;Board member;Henri-André Laperrière;https://en.wikipedia.org/wiki/Henri-André_Laperrière;Q1605651;37.666666666666664;strong_title|name_similarity:0.67|econ_context|role_hint
George Rich;CHE;Board member;George Rich;https://en.wikipedia.org/wiki/George_Rich;Q5543840;35.0;exact_title|name_similarity:1.00
Ueli Forster;CHE;Board member;Ueli Forster;https://en.wikipedia.org/wiki/Ueli_Forster;Q15851950;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Yvette Jaggi;CHE;Board member;Yvette Jaggi;https://en.wikipedia.org/wiki/Yvette_Jaggi;Q2602315;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Jean Roth;CHE;President / Governor;Jean Roth;https://en.wikipedia.org/wiki/Jean_Roth;Q690351;35.0;exact_title|name_similarity:1.00
Ruth Luthi;CHE;Board member;Ruth Lüthi;https://en.wikipedia.org/wiki/Ruth_Lüthi;Q2177682;44.0;exact_title|name_similarity:1.00|country_hint|role_hint
Gerold Buhrer;CHE;Board member;Gerold Bührer;https://en.wikipedia.org/wiki/Gerold_Bührer;Q120521;40.0;exact_title|name_similarity:1.00|role_hint
Konrad Hummler;CHE;Board member;Konrad Hummler;https://en.wikipedia.org/wiki/Konrad_Hummler;Q122631;52.0;exact_title|name_similarity:1.00|econ_context|country_hint|role_hint
Eveline Schlumpf;CHE;Board member;Eveline Widmer-Schlumpf;https://en.wikipedia.org/wiki/Eveline_Widmer-Schlumpf;Q162767;35.205128205128204;partial_title|name_similarity:0.82|econ_context|country_hint|role_hint
Jean Studer;CHE;Board member;Jean Studer;https://en.wikipedia.org/wiki/Jean_Studer;Q28093932;35.0;exact_title|name_similarity:1.00
